uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH|Name,Mappings|NARROWER-THAN|PIH|Name,Mappings|BROADER-THAN|PIH|Name,Mappings|SAME-AS|PIH|Number,Mappings|NARROWER-THAN|PIH|Number,Mappings|BROADER-THAN|PIH|Number,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|BROADER-THAN|CIEL,Mappings|SAME-AS|AMPATH,Mappings|SAME-AS|org.openmrs.module.emrapi,Absolute high,Critical high,Normal high,Absolute low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
de005e55-4e14-11e4-8a57-0800271c1b75,,Dehydration,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de047844-4e14-11e4-8a57-0800271c1b75,,"Diabetes I, uncomplicated",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de07c5d2-4e14-11e4-8a57-0800271c1b75,,"Diabetes I, w/ unspec. complications",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de0be4e3-4e14-11e4-8a57-0800271c1b75,,"Diabetes II, uncomplicated",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de0dfacb-4e14-11e4-8a57-0800271c1b75,,"Diabetes II, w/ unspec. complications",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de13c3b7-4e14-11e4-8a57-0800271c1b75,,Dysmetabolic syndrome,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de16b3ad-4e14-11e4-8a57-0800271c1b75,,Glucose intolerance,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de18f523-4e14-11e4-8a57-0800271c1b75,,"Gout, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de1bf62b-4e14-11e4-8a57-0800271c1b75,,Hypercalcemia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de1ee757-4e14-11e4-8a57-0800271c1b75,,"Hypercholesterolemia, pure",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de562fbf-4e14-11e4-8a57-0800271c1b75,,Hyperkalemia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de597f36-4e14-11e4-8a57-0800271c1b75,,"Hyperlipidemia, mixed",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de5b7922-4e14-11e4-8a57-0800271c1b75,,Hypernatremia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de5eef32-4e14-11e4-8a57-0800271c1b75,,"Hyperparathyroidism, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de617543-4e14-11e4-8a57-0800271c1b75,,"Hyperthyroidism, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de6540ab-4e14-11e4-8a57-0800271c1b75,,Hypocalcemia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de681f1b-4e14-11e4-8a57-0800271c1b75,,"Hypoglycemia, nondiabetic, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de6a571a-4e14-11e4-8a57-0800271c1b75,,Hypokalemia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
de6d703e-4e14-11e4-8a57-0800271c1b75,,Hyponatremia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
dea2d297-4e14-11e4-8a57-0800271c1b75,,"Hypothyroidism, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
deb0b5a0-4e14-11e4-8a57-0800271c1b75,,"Nutritional deficiencies, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
deb301a2-4e14-11e4-8a57-0800271c1b75,,"Obesity, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
deef5de0-4e14-11e4-8a57-0800271c1b75,,Overweight,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
def2ebfe-4e14-11e4-8a57-0800271c1b75,,Thyroid nodule,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
def763ab-4e14-11e4-8a57-0800271c1b75,,"Anemia, acute blood loss",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
df6b49e5-4e14-11e4-8a57-0800271c1b75,,"Anemia, chronic disease, other",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
df9a2663-4e14-11e4-8a57-0800271c1b75,,"Anemia, chronic kidney disease",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
df9da70c-4e14-11e4-8a57-0800271c1b75,,"Anemia, chronic neoplastic disease",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0146da8-4e14-11e4-8a57-0800271c1b75,,"Anemia, iron deficiency, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e052a2ce-4e14-11e4-8a57-0800271c1b75,,"Anemia, other, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0581701-4e14-11e4-8a57-0800271c1b75,,"Anemia, pernicious",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e05cc030-4e14-11e4-8a57-0800271c1b75,,"Blood disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e05f04e8-4e14-11e4-8a57-0800271c1b75,,"Hemorrhagic conditions, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0631556-4e14-11e4-8a57-0800271c1b75,,"Leukocytopenia, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e09e8e4e-4e14-11e4-8a57-0800271c1b75,,"Lymphadenitis, chronic",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0a127ea-4e14-11e4-8a57-0800271c1b75,,Polycythemia vera,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0a41580-4e14-11e4-8a57-0800271c1b75,,"Sickle-cell disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0cc38dc-4e14-11e4-8a57-0800271c1b75,,Sickle-cell trait,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0d092f7-4e14-11e4-8a57-0800271c1b75,,"Adjustment reaction, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0d42dc3-4e14-11e4-8a57-0800271c1b75,,"Alcohol abuse, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0d7f059-4e14-11e4-8a57-0800271c1b75,,"Alcoholism, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0d9b5bb-4e14-11e4-8a57-0800271c1b75,,Alzheimer's,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0dcab74-4e14-11e4-8a57-0800271c1b75,,Anorexia nervosa,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e0de87b3-4e14-11e4-8a57-0800271c1b75,,"Anxiety state, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e11b2290-4e14-11e4-8a57-0800271c1b75,,"Attention deficit, w/o hyperactivity",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e11fecb5-4e14-11e4-8a57-0800271c1b75,,Bulimia nervosa,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e122da65-4e14-11e4-8a57-0800271c1b75,,"Conduct disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e124c623-4e14-11e4-8a57-0800271c1b75,,"Delirium, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e1282687-4e14-11e4-8a57-0800271c1b75,,"Dementia, senile, uncomplicated",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e12ceb8e-4e14-11e4-8a57-0800271c1b75,,"Dementia, vascular, uncomplicated",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e12f2709-4e14-11e4-8a57-0800271c1b75,,"Depressive disorder, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e13466bb-4e14-11e4-8a57-0800271c1b75,,"Drug abuse, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e1378d96-4e14-11e4-8a57-0800271c1b75,,"Insomnia, sleep disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e13bbf99-4e14-11e4-8a57-0800271c1b75,,"Mental retardation, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e13f6f9e-4e14-11e4-8a57-0800271c1b75,,"Panic disorder, no agoraphobia",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e1436b09-4e14-11e4-8a57-0800271c1b75,,"Personality disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e145a566-4e14-11e4-8a57-0800271c1b75,,"Psychosexual dysfunction., unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e14a6aa9-4e14-11e4-8a57-0800271c1b75,,"Psychosis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e186e253-4e14-11e4-8a57-0800271c1b75,,"Schizophrenia, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e18d4e47-4e14-11e4-8a57-0800271c1b75,,"Stress, acute situational disturbance",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e1c2ecee-4e14-11e4-8a57-0800271c1b75,,Tobacco abuse,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e1ff4375-4e14-11e4-8a57-0800271c1b75,,"Conjunctivitis, viral, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e201d65e-4e14-11e4-8a57-0800271c1b75,,"Headache, tension",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2062770-4e14-11e4-8a57-0800271c1b75,,"Hearing loss, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2096bee-4e14-11e4-8a57-0800271c1b75,,"Hemorrhage, intracranial, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e20baa38-4e14-11e4-8a57-0800271c1b75,,Stye (hordeolum),,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e210cad6-4e14-11e4-8a57-0800271c1b75,,Cerumen impaction,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e213df6e-4e14-11e4-8a57-0800271c1b75,,"Ear disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e21fe529-4e14-11e4-8a57-0800271c1b75,,"Eustachian salpingitis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e25be742-4e14-11e4-8a57-0800271c1b75,,"Otitis media, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e25ef871-4e14-11e4-8a57-0800271c1b75,,"Otitis media, acute w/ rupture of TM",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2650939-4e14-11e4-8a57-0800271c1b75,,"Otitis media, chronic serous",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e269b436-4e14-11e4-8a57-0800271c1b75,,"Vertigo, central",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e26c9989-4e14-11e4-8a57-0800271c1b75,,"Vertigo, peripheral, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2a8a3ba-4e14-11e4-8a57-0800271c1b75,,"Blepharitis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2abe77b-4e14-11e4-8a57-0800271c1b75,,"Cataract, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2adb329-4e14-11e4-8a57-0800271c1b75,,Chalazion,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2b14b2b-4e14-11e4-8a57-0800271c1b75,,"Conjunctivitis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2e6d3fc-4e14-11e4-8a57-0800271c1b75,,Corneal abrasion,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2e9ae81-4e14-11e4-8a57-0800271c1b75,,"Corneal ulcer, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2ed17a5-4e14-11e4-8a57-0800271c1b75,,"Eye disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2f27b27-4e14-11e4-8a57-0800271c1b75,,"Eye movement disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2f5aa22-4e14-11e4-8a57-0800271c1b75,,"Glaucoma, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2f8bf59-4e14-11e4-8a57-0800271c1b75,,"Refractive errors, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e2fb736b-4e14-11e4-8a57-0800271c1b75,,"Retinal disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e30022cd-4e14-11e4-8a57-0800271c1b75,,"Visual disturbance, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3037d72-4e14-11e4-8a57-0800271c1b75,,"Visual loss, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3088891-4e14-11e4-8a57-0800271c1b75,,Bell's palsy,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e30c68f6-4e14-11e4-8a57-0800271c1b75,,Carpal tunnel,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e32b82c8-4e14-11e4-8a57-0800271c1b75,,"Cerebral artery occlusion with infarction, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3317bb6-4e14-11e4-8a57-0800271c1b75,,"Cognitive impairment, mild",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3338f3f-4e14-11e4-8a57-0800271c1b75,,"CVA, late effect, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e337000e-4e14-11e4-8a57-0800271c1b75,,"Meningitis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e33ab2c7-4e14-11e4-8a57-0800271c1b75,,"Migraine, unspec., not intractable",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e33fc3d2-4e14-11e4-8a57-0800271c1b75,,"Movement disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3427198-4e14-11e4-8a57-0800271c1b75,,Multiple sclerosis,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3464ba0-4e14-11e4-8a57-0800271c1b75,,"Myopathy, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e348335e-4e14-11e4-8a57-0800271c1b75,,"Nervous system, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e34c05cb-4e14-11e4-8a57-0800271c1b75,,"Neuropathy, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e34fe9b9-4e14-11e4-8a57-0800271c1b75,,"Parkinsonism, primary",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e353f85f-4e14-11e4-8a57-0800271c1b75,,Restless legs syndrome,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e38f54d9-4e14-11e4-8a57-0800271c1b75,,"Sleep apnea, obstructive",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e39326be-4e14-11e4-8a57-0800271c1b75,,Trigeminal neuralgia,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3994327-4e14-11e4-8a57-0800271c1b75,,"Angina, unstable",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e39cb19a-4e14-11e4-8a57-0800271c1b75,,"Aortic aneurysm, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3dc04be-4e14-11e4-8a57-0800271c1b75,,"Arterial disorder, other, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3e08144-4e14-11e4-8a57-0800271c1b75,,Atrial fibrillation,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3e3e7eb-4e14-11e4-8a57-0800271c1b75,,Cardiac arrest,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3e60acc-4e14-11e4-8a57-0800271c1b75,,"Chronic ischemic heart disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3ea0318-4e14-11e4-8a57-0800271c1b75,,"Circulatory disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3ed4ffd-4e14-11e4-8a57-0800271c1b75,,"Conduction disorder, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e3f044de-4e14-11e4-8a57-0800271c1b75,,Elevated BP w/o hypertension,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4291295-4e14-11e4-8a57-0800271c1b75,,"Heart disease, other, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e45db463-4e14-11e4-8a57-0800271c1b75,,"Heart failure, combined, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4614f25-4e14-11e4-8a57-0800271c1b75,,"Heart failure, congestive, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e465d8ef-4e14-11e4-8a57-0800271c1b75,,"Heart failure, diastolic, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e46941b4-4e14-11e4-8a57-0800271c1b75,,"Heart failure, systolic, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e46bc0bf-4e14-11e4-8a57-0800271c1b75,,"Hypertension, benign",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e46e6f21-4e14-11e4-8a57-0800271c1b75,,"Hypertension, malignant",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4a391e6-4e14-11e4-8a57-0800271c1b75,,"Hypertension, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4e48d1c-4e14-11e4-8a57-0800271c1b75,,"Hypertensive heart disease, unspec., w/ heart failure",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4e8ab00-4e14-11e4-8a57-0800271c1b75,,"Hypertensive renal disease w/o renal failure, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4ec4d56-4e14-11e4-8a57-0800271c1b75,,"Hypotension, orthostatic",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4ef6397-4e14-11e4-8a57-0800271c1b75,,Long QT syndrome,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e4f3e737-4e14-11e4-8a57-0800271c1b75,,"Myocardial infarction, NOS (to 8 weeks)",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e501e6f4-4e14-11e4-8a57-0800271c1b75,,"Myocardial infarction, NSTEMI (to 8 weeks)",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5063009-4e14-11e4-8a57-0800271c1b75,,"Myocardial infarction, old",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e50a12a2-4e14-11e4-8a57-0800271c1b75,,"Pericarditis, acute, nonspecific",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e50d9a12-4e14-11e4-8a57-0800271c1b75,,"Peripheral vascular disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e54cd3b8-4e14-11e4-8a57-0800271c1b75,,"Phlebitis, deep, lower extrem., other",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5508fb6-4e14-11e4-8a57-0800271c1b75,,"Premature beats, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e555f79d-4e14-11e4-8a57-0800271c1b75,,"Pulmonary edema, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e589b3cb-4e14-11e4-8a57-0800271c1b75,,"Pulmonary embolism, not iatrogenic",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5c73457-4e14-11e4-8a57-0800271c1b75,,"Rheumatic heart disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5cb594d-4e14-11e4-8a57-0800271c1b75,,"Tachycardia, paroxysmal SVT",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5cedac0-4e14-11e4-8a57-0800271c1b75,,"Thrombophlebitis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5d0b57d-4e14-11e4-8a57-0800271c1b75,,"Venous insufficiency, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5d6453f-4e14-11e4-8a57-0800271c1b75,,"Asthma, extrinsic, acute exacerbation",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5da4a8f-4e14-11e4-8a57-0800271c1b75,,"Asthma, intrinsic, acute exacerbation",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e5ddb58e-4e14-11e4-8a57-0800271c1b75,,"Bronchiolitis, acute, due to RSV",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e653b663-4e14-11e4-8a57-0800271c1b75,,"Bronchitis, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e68f4b7d-4e14-11e4-8a57-0800271c1b75,,"Bronchitis, chronic, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e692f4bb-4e14-11e4-8a57-0800271c1b75,,"Bronchospasm, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e694b33e-4e14-11e4-8a57-0800271c1b75,,"Bronchospasm, exercise induced",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e698c78f-4e14-11e4-8a57-0800271c1b75,,"COPD, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e69ba86c-4e14-11e4-8a57-0800271c1b75,,Croup,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e69d7e15-4e14-11e4-8a57-0800271c1b75,,Emphysema,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6a0c404-4e14-11e4-8a57-0800271c1b75,,"Laryngitis, acute, no obstruction",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6ac33c9-4e14-11e4-8a57-0800271c1b75,,Peritonsillar abscess,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6ae1990-4e14-11e4-8a57-0800271c1b75,,"Pharyngitis, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6b213e9-4e14-11e4-8a57-0800271c1b75,,"Pleural effusion, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6b508fd-4e14-11e4-8a57-0800271c1b75,,"Pneumonia, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6c10d5e-4e14-11e4-8a57-0800271c1b75,,"Respiratory disease, other, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6c4ef67-4e14-11e4-8a57-0800271c1b75,,"Rhinitis, chronic",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6fa50f5-4e14-11e4-8a57-0800271c1b75,,"Sinusitis, acute, frontal",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6fc80f3-4e14-11e4-8a57-0800271c1b75,,"Sinusitis, acute, maxillary",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6ffb068-4e14-11e4-8a57-0800271c1b75,,"Sinusitis, acute, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e7059bf8-4e14-11e4-8a57-0800271c1b75,,"Sinusitis, chronic, frontal",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e7096085-4e14-11e4-8a57-0800271c1b75,,"Sinusitis, chronic, maxillary",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e70c818c-4e14-11e4-8a57-0800271c1b75,,"Sinusitis, chronic, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e71029d3-4e14-11e4-8a57-0800271c1b75,,"Tonsil/adenoid disease, chronic, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e715214a-4e14-11e4-8a57-0800271c1b75,,"Tonsillitis, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e71744cc-4e14-11e4-8a57-0800271c1b75,,"Upper respiratory infection, acute, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e71e5556-4e14-11e4-8a57-0800271c1b75,,"Anal fissure, nontraumatic",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e724fe52-4e14-11e4-8a57-0800271c1b75,,"Cholecystitis, acute",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e7282f0d-4e14-11e4-8a57-0800271c1b75,,"Cholelithiasis, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e767f2af-4e14-11e4-8a57-0800271c1b75,,"Constipation, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e76a0266-4e14-11e4-8a57-0800271c1b75,,"Crohn's disease, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e76d6d6a-4e14-11e4-8a57-0800271c1b75,,Dental abscess,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e770d9f4-4e14-11e4-8a57-0800271c1b75,,"Dental caries, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e77450cb-4e14-11e4-8a57-0800271c1b75,,"Dental, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e777b49e-4e14-11e4-8a57-0800271c1b75,,"Diverticulitis of colon, NOS",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e77a213c-4e14-11e4-8a57-0800271c1b75,,Diverticulosis of colon,,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e7823b51-4e14-11e4-8a57-0800271c1b75,,"Esophageal disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e78419b8-4e14-11e4-8a57-0800271c1b75,,"Esophagitis, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e787e121-4e14-11e4-8a57-0800271c1b75,,"Functional disorder intestine, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
e78b1cc5-4e14-11e4-8a57-0800271c1b75,,"Gallbladder disease, unspec.",,,Diagnosis,N/A,,,,,,,,,,,,,,,,,,,,,,,
